entry	annlevel	class	region	units	insertions
1ezgA	Classified (by similarity)	III.1
4hmyA	Predicted	UA.1		
1twgI	Predicted	UA.1		
2qubC	Predicted	UA.1		
2qubA	Predicted	UA.1		
2qubG	Predicted	UA.1		
2qubE	Predicted	UA.1		
2qubK	Predicted	UA.1		
2qubI	Predicted	UA.1		
4kfmB	Predicted	UA.1		
2vfqA	Predicted	UA.1		
1i1cB	Predicted	UA.1		
4b8cJ	Predicted	UA.1		
2bs6B	Predicted	UA.1		
2bs6C	Predicted	UA.1		
1y7oA	Predicted	UA.1		
1y7oC	Predicted	UA.1		
1idkA	Predicted	UA.1		
1y7oE	Predicted	UA.1		
1y7oD	Predicted	UA.1		
1y7oG	Predicted	UA.1		
1y7oF	Predicted	UA.1		
3r11B	Predicted	UA.1		
3r11A	Predicted	UA.1		
1kooB	Predicted	UA.1		
2fyuE	Predicted	UA.1		
1kooD	Predicted	UA.1		
3lppB	Predicted	UA.1		
3lppC	Predicted	UA.1		
3lppA	Predicted	UA.1		
3lppD	Predicted	UA.1		
3gpvB	Predicted	UA.1		
3ij2Y	Predicted	UA.1		
3ij2X	Predicted	UA.1		
2v1cB	Predicted	UA.1		
3swkA	Predicted	UA.1		
4amyA	Predicted	UA.1		
1h6uA	Predicted	UA.1		
2q97T	Predicted	UA.1		
1utcB	Predicted	UA.1		
3cm4A	Predicted	UA.1		
3gz1A	Predicted	UA.1		
2x6wA	Predicted	UA.1		
3rzoI	Predicted	UA.1		
3habA	Predicted	UA.1		
3habB	Predicted	UA.1		
2vdcA	Predicted	UA.1		
2wiiA	Predicted	UA.1		
3rsgA	Predicted	UA.1		
4j91A	Predicted	UA.1		
2omwA	Predicted	UA.1		
2j55J	Predicted	UA.1		
2j55H	Predicted	UA.1		
4d8jL	Predicted	UA.1		
3e3zA	Predicted	UA.1		
4d8jA	Predicted	UA.1		
3pz2A	Predicted	UA.1		
4d8jG	Predicted	UA.1		
2bgrA	Predicted	UA.1		
2bgrB	Predicted	UA.1		
4dz8B	Predicted	UA.1		
4a7yA	Predicted	UA.1		
3zh4A	Predicted	UA.1		
1szaC	Predicted	UA.1		
1p4pA	Predicted	UA.1		
2z4iA	Predicted	UA.1		
3b2nA	Predicted	UA.1		
4imiA	Predicted	UA.1		
4imiC	Predicted	UA.1		
1oz0A	Predicted	UA.1		
3u7uA	Predicted	UA.1		
3u7uC	Predicted	UA.1		
3u7uB	Predicted	UA.1		
3u7uE	Predicted	UA.1		
3u7uD	Predicted	UA.1		
3u7uF	Predicted	UA.1		
3gtjI	Predicted	UA.1		
4ekwD	Predicted	UA.1		
2hgqT	Predicted	UA.1		
2axuK	Predicted	UA.1		
3b0xA	Predicted	UA.1		
2hgqO	Predicted	UA.1		
4krlA	Predicted	UA.1		
1j4vA	Predicted	UA.1		
1j4vB	Predicted	UA.1		
3tw6D	Predicted	UA.1		
2ja5I	Predicted	UA.1		
3jzgA	Predicted	UA.1		
3nvxB	Predicted	UA.1		
4kj9L	Predicted	UA.1		
3nvxA	Predicted	UA.1		
3qedA	Predicted	UA.1		
4f8eB	Predicted	UA.1		
3qedC	Predicted	UA.1		
4ea7A	Predicted	UA.1		
4l6jL	Predicted	UA.1		
4draC	Predicted	UA.1		
2hu5A	Predicted	UA.1		
2hu5B	Predicted	UA.1		
2xaqB	Predicted	UA.1		
4hxfB	Predicted	UA.1		
4l6jQ	Predicted	UA.1		
1gq1B	Predicted	UA.1		
4fuqD	Predicted	UA.1		
4fuqA	Predicted	UA.1		
2b0rB	Predicted	UA.1		
4fuqB	Predicted	UA.1		
2ggdA	Predicted	UA.1		
3a1yG	Predicted	UA.1		
2ci7A	Predicted	UA.1		
3kiwP	Predicted	UA.1		
3kiwU	Predicted	UA.1		
1kv9A	Predicted	UA.1		
3twdA	Predicted	UA.1		
3twdB	Predicted	UA.1		
4grsC	Predicted	UA.1		
4grsB	Predicted	UA.1		
4grsA	Predicted	UA.1		
4grsD	Predicted	UA.1		
4ezgB	Predicted	UA.1		
4fdwA	Predicted	UA.1		
1rqvB	Predicted	UA.1		
2qvyX	Predicted	UA.1		
1vp0M	Predicted	UA.1		
1vp0R	Predicted	UA.1		
3gz1B	Predicted	UA.1		
1vp0W	Predicted	UA.1		
1utcA	Predicted	UA.1		
2zzdE	Predicted	UA.1		
3tpqM	Predicted	UA.1		
4e2kA	Predicted	UA.1		
4j91C	Predicted	UA.1		
4j91B	Predicted	UA.1		
3am1A	Predicted	UA.1		
2ztjA	Predicted	UA.1		
4draA	Predicted	UA.1		
4draB	Predicted	UA.1		
4draD	Predicted	UA.1		
3gjyA	Predicted	UA.1		
3oglL	Predicted	UA.1		
3oglN	Predicted	UA.1		
2ya1A	Predicted	UA.1		
3oglH	Predicted	UA.1		
3oglJ	Predicted	UA.1		
3oglD	Predicted	UA.1		
3oglE	Predicted	UA.1		
3oglF	Predicted	UA.1		
3oglB	Predicted	UA.1		
3oglP	Predicted	UA.1		
2p9eA	Predicted	UA.1		
2p9eC	Predicted	UA.1		
2p9eB	Predicted	UA.1		
2p9eD	Predicted	UA.1		
1jj2O	Predicted	UA.1		
1jj2K	Predicted	UA.1		
3dbsA	Predicted	UA.1		
4g3qA	Predicted	UA.1		
3e46A	Predicted	UA.1		
4e1kA	Predicted	UA.1		
3hb9C	Predicted	UA.1		
2h47F	Predicted	UA.1		
3hb9A	Predicted	UA.1		
3hb9D	Predicted	UA.1		
1c9lA	Predicted	UA.1		
1c9lB	Predicted	UA.1		
3zimA	Predicted	UA.1		
3bboN	Predicted	UA.1		
4av2A	Predicted	UA.1		
3bboS	Predicted	UA.1		
2xu7B	Predicted	UA.1		
2xu7A	Predicted	UA.1		
4av2L	Predicted	UA.1		
3lpoC	Predicted	UA.1		
3lpoB	Predicted	UA.1		
3lpoA	Predicted	UA.1		
3lpoD	Predicted	UA.1		
1zp9B	Predicted	UA.1		
2p7pE	Predicted	UA.1		
2f2hE	Predicted	UA.1		
2f2hD	Predicted	UA.1		
2f2hC	Predicted	UA.1		
2f2hB	Predicted	UA.1		
2f2hA	Predicted	UA.1		
2hmqD	Predicted	UA.1		
3pcoC	Predicted	UA.1		
1n8yC	Predicted	UA.1		
4av2I	Predicted	UA.1		
1hzvA	Predicted	UA.1		
3zteR	Predicted	UA.1		
3iurA	Predicted	UA.1		
3vq2B	Predicted	UA.1		
3mqgE	Predicted	UA.1		
3mqgD	Predicted	UA.1		
3mqgF	Predicted	UA.1		
3mqgA	Predicted	UA.1		
3mqgC	Predicted	UA.1		
3mqgB	Predicted	UA.1		
3olzB	Predicted	UA.1		
1wcyA	Predicted	UA.1		
1wcyB	Predicted	UA.1		
4e4dR	Predicted	UA.1		
3l8cB	Predicted	UA.1		
3l8cA	Predicted	UA.1		
3cccC	Predicted	UA.1		
3cccB	Predicted	UA.1		
3cccD	Predicted	UA.1		
2ybaB	Predicted	UA.1		
1q8jA	Predicted	UA.1		
4fa6A	Predicted	UA.1		
1q8jB	Predicted	UA.1		
4jx4C	Predicted	UA.1		
4jx4B	Predicted	UA.1		
2vduD	Predicted	UA.1		
2jkxA	Predicted	UA.1		
2vduB	Predicted	UA.1		
4a1dJ	Predicted	UA.1		
4jx4D	Predicted	UA.1		
1fc1B	Predicted	UA.1		
4a1dU	Predicted	UA.1		
3zw2A	Predicted	UA.1		
3zw2C	Predicted	UA.1		
3zw2B	Predicted	UA.1		
3ku1H	Predicted	UA.1		
3ku1E	Predicted	UA.1		
3ku1D	Predicted	UA.1		
3ku1G	Predicted	UA.1		
3ku1F	Predicted	UA.1		
3ku1A	Predicted	UA.1		
3ku1C	Predicted	UA.1		
3ku1B	Predicted	UA.1		
1v1hC	Predicted	UA.1		
1v1hB	Predicted	UA.1		
1v1hA	Predicted	UA.1		
3i6tD	Predicted	UA.1		
3i6tC	Predicted	UA.1		
1v1hF	Predicted	UA.1		
1v1hE	Predicted	UA.1		
1v1hD	Predicted	UA.1		
2wlgC	Predicted	UA.1		
2wlgB	Predicted	UA.1		
2wlgA	Predicted	UA.1		
4a64A	Predicted	UA.1		
4a64B	Predicted	UA.1		
4a64C	Predicted	UA.1		
4a64D	Predicted	UA.1		
3c99A	Predicted	UA.1		
3vkbA	Predicted	UA.1		
2etaB	Predicted	UA.1		
2etaA	Predicted	UA.1		
3lpnA	Predicted	UA.1		
1j49B	Predicted	UA.1		
4aj53	Predicted	UA.1		
4aj51	Predicted	UA.1		
4aj54	Predicted	UA.1		
1qawC	Predicted	UA.1		
1qawB	Predicted	UA.1		
1qawA	Predicted	UA.1		
1qawG	Predicted	UA.1		
1qawF	Predicted	UA.1		
1qawE	Predicted	UA.1		
1qawD	Predicted	UA.1		
1qawK	Predicted	UA.1		
1qawJ	Predicted	UA.1		
4a7zA	Predicted	UA.1		
1qawH	Predicted	UA.1		
2p1pB	Predicted	UA.1		
2bbjE	Predicted	UA.1		
2bbjD	Predicted	UA.1		
3tmyB	Predicted	UA.1		
2bbjF	Predicted	UA.1		
2bbjA	Predicted	UA.1		
2bbjB	Predicted	UA.1		
3dmfA	Predicted	UA.1		
1gjqA	Predicted	UA.1		
1gjqB	Predicted	UA.1		
3l6yC	Predicted	UA.1		
4fyhC	Predicted	UA.1		
3l6yA	Predicted	UA.1		
4fyhA	Predicted	UA.1		
1a7bB	Predicted	UA.1		
1a7bC	Predicted	UA.1		
3l6yE	Predicted	UA.1		
1a7bA	Predicted	UA.1		
4fzfA	Predicted	UA.1		
2dp5A	Predicted	UA.1		
3hb9B	Predicted	UA.1		
3v97B	Predicted	UA.1		
2xtwB	Predicted	UA.1		
2xtwC	Predicted	UA.1		
2xtwA	Predicted	UA.1		
2xtwD	Predicted	UA.1		
1e90A	Predicted	UA.1		
4aj5K	Predicted	UA.1		
4aj5O	Predicted	UA.1		
4aj5N	Predicted	UA.1		
4aj5M	Predicted	UA.1		
4aj5L	Predicted	UA.1		
4aj5S	Predicted	UA.1		
4aj5R	Predicted	UA.1		
4aj5Q	Predicted	UA.1		
4aj5P	Predicted	UA.1		
4aj5W	Predicted	UA.1		
4aj5V	Predicted	UA.1		
4aj5U	Predicted	UA.1		
4aj5T	Predicted	UA.1		
4aj5Z	Predicted	UA.1		
4aj5Y	Predicted	UA.1		
4aj5X	Predicted	UA.1		
1h4yB	Predicted	UA.1		
4e7pB	Predicted	UA.1		
2xjzC	Predicted	UA.1		
2xjzB	Predicted	UA.1		
2xjzA	Predicted	UA.1		
2xjzE	Predicted	UA.1		
2xjzD	Predicted	UA.1		
2zwmA	Predicted	UA.1		
2gj7B	Predicted	UA.1		
3csfA	Predicted	UA.1		
2zwmB	Predicted	UA.1		
2xbzB	Predicted	UA.1		
4k3mA	Predicted	UA.1		
2uxnB	Predicted	UA.1		
3swiA	Predicted	UA.1		
3dahB	Predicted	UA.1		
1bccE	Predicted	UA.1		
4jpoA	Predicted	UA.1		
1qrbA	Predicted	UA.1		
1kqsO	Predicted	UA.1		
1kqsK	Predicted	UA.1		
2we7B	Predicted	UA.1		
2xdwA	Predicted	UA.1		
3opsB	Predicted	UA.1		
3opsC	Predicted	UA.1		
3bazA	Predicted	UA.1		
4kn7Y	Predicted	UA.1		
1k28A	Predicted	UA.1		
2wdjP	Predicted	UA.1		
2v5pA	Predicted	UA.1		
2v5pB	Predicted	UA.1		
2wdjU	Predicted	UA.1		
2z8gB	Predicted	UA.1		
3h0dB	Predicted	UA.1		
1vbfD	Predicted	UA.1		
1vbfB	Predicted	UA.1		
3s51C	Predicted	UA.1		
1vbfA	Predicted	UA.1		
3s51B	Predicted	UA.1		
1q57E	Predicted	UA.1		
3qeeA	Predicted	UA.1		
2iaaA	Predicted	UA.1		
3zenF	Predicted	UA.1		
3zenE	Predicted	UA.1		
3zenD	Predicted	UA.1		
1m10B	Predicted	UA.1		
1uoqA	Predicted	UA.1		
2f2hF	Predicted	UA.1		
1utdL	Predicted	UA.1		
1tkkC	Predicted	UA.1		
1ufkA	Predicted	UA.1		
3kiyP	Predicted	UA.1		
1xs2A	Predicted	UA.1		
1xs2B	Predicted	UA.1		
3roiA	Predicted	UA.1		
3roiB	Predicted	UA.1		
1krrC	Predicted	UA.1		
2i78D	Predicted	UA.1		
2i78C	Predicted	UA.1		
2i78B	Predicted	UA.1		
2i78A	Predicted	UA.1		
1zyrF	Predicted	UA.1		
3h3aB	Predicted	UA.1		
3u9uF	Predicted	UA.1		
3u9uE	Predicted	UA.1		
3h3aA	Predicted	UA.1		
3veaB	Predicted	UA.1		
2berA	Predicted	UA.1		
2zulA	Predicted	UA.1		
3l6dA	Predicted	UA.1		
3l6dB	Predicted	UA.1		
3slhC	Predicted	UA.1		
3slhB	Predicted	UA.1		
3slhA	Predicted	UA.1		
1u2vC	Predicted	UA.1		
2axzB	Predicted	UA.1		
2axzC	Predicted	UA.1		
2ci5B	Predicted	UA.1		
2axzA	Predicted	UA.1		
2axzD	Predicted	UA.1		
1gdtA	Predicted	UA.1		
3zteJ	Predicted	UA.1		
1gdtB	Predicted	UA.1		
2pziB	Predicted	UA.1		
2ba1B	Predicted	UA.1		
2ba1A	Predicted	UA.1		
1us7B	Predicted	UA.1		
3v97A	Predicted	UA.1		
3ro6A	Predicted	UA.1		
1n6eE	Predicted	UA.1		
3a10A	Predicted	UA.1		
3hdvD	Predicted	UA.1		
3ro6E	Predicted	UA.1		
3qltB	Predicted	UA.1		
3hdvA	Predicted	UA.1		
2vrtB	Predicted	UA.1		
3iumA	Predicted	UA.1		
1tk3A	Predicted	UA.1		
3msvB	Predicted	UA.1		
4edkA	Predicted	UA.1		
4e7cA	Predicted	UA.1		
2hu7B	Predicted	UA.1		
1a6pB	Predicted	UA.1		
3gq8A	Predicted	UA.1		
2xasB	Predicted	UA.1		
2h5xC	Predicted	UA.1		
2eidA	Predicted	UA.1		
2x19B	Predicted	UA.1		
2qlvE	Predicted	UA.1		
2dsoE	Predicted	UA.1		
4divH	Predicted	UA.1		
2fpiB	Predicted	UA.1		
1iw7P	Predicted	UA.1		
2ae6D	Predicted	UA.1		
3ccbB	Predicted	UA.1		
1iw7F	Predicted	UA.1		
3zmsB	Predicted	UA.1		
3zgyA	Predicted	UA.1		
3zgyB	Predicted	UA.1		
3zgyC	Predicted	UA.1		
2p2mB	Predicted	UA.1		
1vz3A	Predicted	UA.1		
4hn8C	Predicted	UA.1		
2w5oA	Predicted	UA.1		
3msyA	Predicted	UA.1		
1m1xA	Predicted	UA.1		
3gngA	Predicted	UA.1		
2w0cS	Predicted	UA.1		
3bjsA	Predicted	UA.1		
3cqgB	Predicted	UA.1		
3sxtF	Predicted	UA.1		
3sxtD	Predicted	UA.1		
3pxtF	Predicted	UA.1		
3rn0D	Predicted	UA.1		
3ag1D	Predicted	UA.1		
1bkhA	Predicted	UA.1		
3ccbA	Predicted	UA.1		
1bkhB	Predicted	UA.1		
3qmzB	Predicted	UA.1		
3h1lR	Predicted	UA.1		
3qmzA	Predicted	UA.1		
1cllA	Predicted	UA.1		
3ezjG	Predicted	UA.1		
3cwbE	Predicted	UA.1		
2y0vU	Predicted	UA.1		
3azfC	Predicted	UA.1		
2y0vP	Predicted	UA.1		
3ezjA	Predicted	UA.1		
3h1lE	Predicted	UA.1		
4l3fH	Predicted	UA.1		
1cqjE	Predicted	UA.1		
4a0uA	Predicted	UA.1		
4a0uC	Predicted	UA.1		
4a0uB	Predicted	UA.1		
4l3fA	Predicted	UA.1		
4l3fB	Predicted	UA.1		
4l3fC	Predicted	UA.1		
4l3fD	Predicted	UA.1		
4l3fE	Predicted	UA.1		
4l3fF	Predicted	UA.1		
4l3fG	Predicted	UA.1		
4fulA	Predicted	UA.1		
1a64A	Predicted	UA.1		
3olzA	Predicted	UA.1		
3tvhO	Predicted	UA.1		
2v02A	Predicted	UA.1		
3tvh1	Predicted	UA.1		
4bcdA	Predicted	UA.1		
2xqnT	Predicted	UA.1		
3q7jA	Predicted	UA.1		
3q7jB	Predicted	UA.1		
2p9gB	Predicted	UA.1		
2p9gA	Predicted	UA.1		
2ajdD	Predicted	UA.1		
2ajdB	Predicted	UA.1		
2ajdC	Predicted	UA.1		
3oojF	Predicted	UA.1		
3oojG	Predicted	UA.1		
3oojD	Predicted	UA.1		
4g8aB	Predicted	UA.1		
4g8aA	Predicted	UA.1		
3dsuA	Predicted	UA.1		
3w2tB	Predicted	UA.1		
1dd9A	Predicted	UA.1		
3ul9A	Predicted	UA.1		
3cguB	Predicted	UA.1		
3cguA	Predicted	UA.1		
4efaG	Predicted	UA.1		
4efaE	Predicted	UA.1		
1hl3A	Predicted	UA.1		
2hxcB	Predicted	UA.1		
4a6gC	Predicted	UA.1		
2hxcA	Predicted	UA.1		
4a6gD	Predicted	UA.1		
1l5eB	Predicted	UA.1		
1l5eA	Predicted	UA.1		
1aa0A	Predicted	UA.1		
4j9jA	Predicted	UA.1		
3s14I	Predicted	UA.1		
4iz6B	Predicted	UA.1		
2v2uB	Predicted	UA.1		
1oczD	Predicted	UA.1		
3go5A	Predicted	UA.1		
3vblE	Predicted	UA.1		
3vblC	Predicted	UA.1		
3vblA	Predicted	UA.1		
3ofrQ	Predicted	UA.1		
3ofrL	Predicted	UA.1		
2jakA	Predicted	UA.1		
1nu8B	Predicted	UA.1		
1nu8A	Predicted	UA.1		
2zhhA	Predicted	UA.1		
3p72A	Predicted	UA.1		
2mtaH	Predicted	UA.1		
3bg0B	Predicted	UA.1		
3rfhB	Predicted	UA.1		
3rfhC	Predicted	UA.1		
3rfhD	Predicted	UA.1		
1q07B	Predicted	UA.1		
3a27A	Predicted	UA.1		
3ozmH	Predicted	UA.1		
1p4rB	Predicted	UA.1		
1ocoQ	Predicted	UA.1		
1p4rA	Predicted	UA.1		
3lkdA	Predicted	UA.1		
1ocoT	Predicted	UA.1		
3eijB	Predicted	UA.1		
1on3C	Predicted	UA.1		
2qptA	Predicted	UA.1		
1on3D	Predicted	UA.1		
1vqoP	Predicted	UA.1		
2aglB	Predicted	UA.1		
2aglA	Predicted	UA.1		
1ocoG	Predicted	UA.1		
1s7mC	Predicted	UA.1		
1ocoD	Predicted	UA.1		
2d3eD	Predicted	UA.1		
4hxgD	Predicted	UA.1		
3su9A	Predicted	UA.1		
1jyuA	Predicted	UA.1		
1lblA	Predicted	UA.1		
4fupB	Predicted	UA.1		
4hxgA	Predicted	UA.1		
2ggeH	Predicted	UA.1		
1ex4B	Predicted	UA.1		
1ex4A	Predicted	UA.1		
4fupA	Predicted	UA.1		
2wfwA	Predicted	UA.1		
4a11A	Predicted	UA.1		
4a11B	Predicted	UA.1		
3hzhA	Predicted	UA.1		
2hqsB	Predicted	UA.1		
4gezD	Predicted	UA.1		
2hqsF	Predicted	UA.1		
2hqsD	Predicted	UA.1		
4gdjB	Predicted	UA.1		
4jdmB	Predicted	UA.1		
4gdjA	Predicted	UA.1		
1ve6A	Predicted	UA.1		
2q3lB	Predicted	UA.1		
4gdjD	Predicted	UA.1		
1ve6B	Predicted	UA.1		
4gezA	Predicted	UA.1		
2ggeB	Predicted	UA.1		
1elrA	Predicted	UA.1		
4hxgI	Predicted	UA.1		
2zivB	Predicted	UA.1		
4hxgK	Predicted	UA.1		
3ijeA	Predicted	UA.1		
1qaqA	Predicted	UA.1		
2zejB	Predicted	UA.1		
2oagD	Predicted	UA.1		
2oagB	Predicted	UA.1		
2oagC	Predicted	UA.1		
2oagA	Predicted	UA.1		
3lgxD	Predicted	UA.1		
3lgxA	Predicted	UA.1		
1kb9E	Predicted	UA.1		
3lgxC	Predicted	UA.1		
3lgxB	Predicted	UA.1		
1kb9H	Predicted	UA.1		
3svwD	Predicted	UA.1		
2j6eB	Predicted	UA.1		
3svwF	Predicted	UA.1		
4j0mA	Predicted	UA.1		
4j0mB	Predicted	UA.1		
4dsdB	Predicted	UA.1		
4dsdA	Predicted	UA.1		
1h6kB	Predicted	UA.1		
1s78B	Predicted	UA.1		
3q45D	Predicted	UA.1		
1s78A	Predicted	UA.1		
3q45B	Predicted	UA.1		
1h6kA	Predicted	UA.1		
1rf5B	Predicted	UA.1		
3zweA	Predicted	UA.1		
3zweB	Predicted	UA.1		
3zweC	Predicted	UA.1		
3ml8A	Predicted	UA.1		
3q45H	Predicted	UA.1		
3q45I	Predicted	UA.1		
2h47A	Predicted	UA.1		
1wdjC	Predicted	UA.1		
1v0eD	Predicted	UA.1		
1v0eF	Predicted	UA.1		
1v0eA	Predicted	UA.1		
1v0eC	Predicted	UA.1		
1v0eB	Predicted	UA.1		
2p88E	Predicted	UA.1		
2p88A	Predicted	UA.1		
2p88H	Predicted	UA.1		
3dgfC	Predicted	UA.1		
3nmsA	Predicted	UA.1		
4e9jA	Predicted	UA.1		
4e7dD	Predicted	UA.1		
4e9jB	Predicted	UA.1		
1npeA	Predicted	UA.1		
4e7dC	Predicted	UA.1		
4e7dB	Predicted	UA.1		
3zhpA	Predicted	UA.1		
3zhpB	Predicted	UA.1		
2i6gA	Predicted	UA.1		
3i55P	Predicted	UA.1		
2zu6F	Predicted	UA.1		
2xm2A	Predicted	UA.1		
2xm2B	Predicted	UA.1		
2zu6E	Predicted	UA.1		
3hoxI	Predicted	UA.1		
1ijqB	Predicted	UA.1		
3r5aC	Predicted	UA.1		
3r5aA	Predicted	UA.1		
3r5aF	Predicted	UA.1		
3r5aD	Predicted	UA.1		
3r5aE	Predicted	UA.1		
3i8iO	Predicted	UA.1		
3no1B	Predicted	UA.1		
2bcjB	Predicted	UA.1		
3qgaG	Predicted	UA.1		
3i8i1	Predicted	UA.1		
3nigA	Predicted	UA.1		
3nigC	Predicted	UA.1		
3mx7A	Predicted	UA.1		
3pwgC	Predicted	UA.1		
1pxzB	Predicted	UA.1		
3j04A	Predicted	UA.1		
3j04D	Predicted	UA.1		
3qd6S	Predicted	UA.1		
3qd6R	Predicted	UA.1		
3qd6U	Predicted	UA.1		
3qd6T	Predicted	UA.1		
1gh5A	Predicted	UA.1		
1lshB	Predicted	UA.1		
2yq2A	Predicted	UA.1		
3phfO	Predicted	UA.1		
3ll7A	Predicted	UA.1		
2ce3J	Predicted	UA.1		
4gfiB	Predicted	UA.1		
4jhjB	Predicted	UA.1		
3db7A	Predicted	UA.1		
1u78A	Predicted	UA.1		
3phfE	Predicted	UA.1		
2i76A	Predicted	UA.1		
2i76B	Predicted	UA.1		
2zc8B	Predicted	UA.1		
3v65B	Predicted	UA.1		
3v65D	Predicted	UA.1		
1sq0B	Predicted	UA.1		
3c8vA	Predicted	UA.1		
1r9nA	Predicted	UA.1		
3rfjA	Predicted	UA.1		
3c8vD	Predicted	UA.1		
4dg8A	Predicted	UA.1		
2gc4I	Predicted	UA.1		
2gc4M	Predicted	UA.1		
2gc4A	Predicted	UA.1		
1u6lB	Predicted	UA.1		
2gc4E	Predicted	UA.1		
2zdrA	Predicted	UA.1		
1lf8D	Predicted	UA.1		
1lf8B	Predicted	UA.1		
3sqvA	Predicted	UA.1		
2dtgE	Predicted	UA.1		
3d1eB	Predicted	UA.1		
3i4mI	Predicted	UA.1		
2pygA	Predicted	UA.1		
1g40A	Predicted	UA.1		
1g40B	Predicted	UA.1		
3ibvB	Predicted	UA.1		
3zccB	Predicted	UA.1		
3k39D	Predicted	UA.1		
3lufA	Predicted	UA.1		
2yv1A	Predicted	UA.1		
2w0vA	Predicted	UA.1		
3g71L	Predicted	UA.1		
2whxA	Predicted	UA.1		
1vrgE	Predicted	UA.1		
1vrgD	Predicted	UA.1		
1vrgF	Predicted	UA.1		
1vrgA	Predicted	UA.1		
1vrgC	Predicted	UA.1		
3g71P	Predicted	UA.1		
1sa0E	Predicted	UA.1		
1dimA	Predicted	UA.1		
3gz2B	Predicted	UA.1		
3cu5B	Predicted	UA.1		
3gz2A	Predicted	UA.1		
1pkxD	Predicted	UA.1		
1tk3B	Predicted	UA.1		
1pkxA	Predicted	UA.1		
3drxD	Predicted	UA.1		
2z2cD	Predicted	UA.1		
2z2cB	Predicted	UA.1		
2z2cC	Predicted	UA.1		
2z2cA	Predicted	UA.1		
2ahxA	Predicted	UA.1		
2ahxB	Predicted	UA.1		
1sqxE	Predicted	UA.1		
2vdlA	Predicted	UA.1		
1o4xA	Predicted	UA.1		
3u6wA	Predicted	UA.1		
2zj7A	Predicted	UA.1		
4kdbP	Predicted	UA.1		
3rw7B	Predicted	UA.1		
3rw7C	Predicted	UA.1		
3rw7A	Predicted	UA.1		
3rw7D	Predicted	UA.1		
1yjnL	Predicted	UA.1		
2vzeA	Predicted	UA.1		
2vzeB	Predicted	UA.1		
2vzeC	Predicted	UA.1		
2xg2P	Predicted	UA.1		
2e2hI	Predicted	UA.1		
2p2oD	Predicted	UA.1		
2p2oE	Predicted	UA.1		
2p2oF	Predicted	UA.1		
2xg2U	Predicted	UA.1		
4bm5A	Predicted	UA.1		
2r9uC	Predicted	UA.1		
2r9uD	Predicted	UA.1		
3p1zI	Predicted	UA.1		
3p1zK	Predicted	UA.1		
1oi7A	Predicted	UA.1		
1h4yA	Predicted	UA.1		
3p1zA	Predicted	UA.1		
1tkrA	Predicted	UA.1		
3p1zC	Predicted	UA.1		
3p1zE	Predicted	UA.1		
1qawI	Predicted	UA.1		
1vqnP	Predicted	UA.1		
2v0iA	Predicted	UA.1		
1vqnL	Predicted	UA.1		
2vsqA	Predicted	UA.1		
3h1jE	Predicted	UA.1		
2h1sC	Predicted	UA.1		
2h1sB	Predicted	UA.1		
4e45O	Predicted	UA.1		
3h1jR	Predicted	UA.1		
4e45H	Predicted	UA.1		
4e45K	Predicted	UA.1		
4e45J	Predicted	UA.1		
4e45E	Predicted	UA.1		
4e45F	Predicted	UA.1		
4e45A	Predicted	UA.1		
2b1yA	Predicted	UA.1		
2x53O	Predicted	UA.1		
1qvgK	Predicted	UA.1		
3hg0D	Predicted	UA.1		
2v04A	Predicted	UA.1		
3rn1F	Predicted	UA.1		
4ezkA	Predicted	UA.1		
4i2wA	Predicted	UA.1		
1h2xA	Predicted	UA.1		
2p9iC	Predicted	UA.1		
3k39J	Predicted	UA.1		
3l5q8	Predicted	UA.1		
4hexA	Predicted	UA.1		
2b9nU	Predicted	UA.1		
3dswA	Predicted	UA.1		
3k0fA	Predicted	UA.1		
3k0fC	Predicted	UA.1		
3k0fB	Predicted	UA.1		
3k0fE	Predicted	UA.1		
3k0fD	Predicted	UA.1		
3bccE	Predicted	UA.1		
4fyhB	Predicted	UA.1		
3phf3	Predicted	UA.1		
1dckB	Predicted	UA.1		
1a7bD	Predicted	UA.1		
3k39H	Predicted	UA.1		
4fcyA	Predicted	UA.1		
3iplA	Predicted	UA.1		
1ogmX	Predicted	UA.1		
3iplC	Predicted	UA.1		
3iplB	Predicted	UA.1		
2w80A	Predicted	UA.1		
1mucB	Predicted	UA.1		
1mucA	Predicted	UA.1		
2biwC	Predicted	UA.1		
2biwB	Predicted	UA.1		
3t3pA	Predicted	UA.1		
2bzrD	Predicted	UA.1		
3t3pC	Predicted	UA.1		
2bzrF	Predicted	UA.1		
2bzrA	Predicted	UA.1		
4g1fA	Predicted	UA.1		
2bzrC	Predicted	UA.1		
2bzrB	Predicted	UA.1		
3lj5L	Predicted	UA.1		
2gblA	Predicted	UA.1		
3s16I	Predicted	UA.1		
4jk1Y	Predicted	UA.1		
2gblC	Predicted	UA.1		
3vbnC	Predicted	UA.1		
1kxzB	Predicted	UA.1		
3lj5E	Predicted	UA.1		
3lj5D	Predicted	UA.1		
4kkqA	Predicted	UA.1		
1z5hA	Predicted	UA.1		
2zwvA	Predicted	UA.1		
1kxzA	Predicted	UA.1		
3a70A	Predicted	UA.1		
2gbcA	Predicted	UA.1		
2a2qL	Predicted	UA.1		
1hcmB	Predicted	UA.1		
2gbcB	Predicted	UA.1		
1x8tA	Predicted	UA.1		
1k5gI	Predicted	UA.1		
1rwqB	Predicted	UA.1		
1q05A	Predicted	UA.1		
